filename,tSNE_1,tSNE_2,Class,Perplexity
000000254710.jpg,-7.048391,6.897712,airplane,40
000000254726.jpg,-2.389617,9.586296,airplane,40
000000254729.jpg,-1.9912182,-14.899417,airplane,40
000000255045.jpg,22.222437,-0.67974037,cat,40
000000255096.jpg,-7.796666,14.19992,airplane,40
000000255179.jpg,-17.06618,11.683108,cat,40
000000255244.jpg,9.305549,-9.206402,cat,40
000000255330.jpg,-18.877275,10.491837,vehicle,40
000000256576.jpg,-6.042039,-2.6021607,vehicle,40
000000256607.jpg,16.686165,4.379164,vehicle,40
000000257036.jpg,8.70074,-6.549891,dog,40
000000257448.jpg,-9.567496,20.825348,vehicle,40
000000257712.jpg,-12.986032,25.21263,vehicle,40
000000257833.jpg,6.227642,-23.463737,airplane,40
000000258094.jpg,-16.561543,10.568433,airplane,40
000000258674.jpg,-1.999867,16.277754,vehicle,40
000000258702.jpg,14.949838,-2.2759264,vehicle,40
000000258856.jpg,1.4119135,-2.519328,vehicle,40
000000259265.jpg,14.060714,-4.192541,vehicle,40
000000259553.jpg,14.649444,-12.429953,airplane,40
000000259557.jpg,5.436489,4.460367,cat,40
000000260123.jpg,10.960848,10.980476,vehicle,40
000000260139.jpg,15.5252695,-7.419616,vehicle,40
000000261431.jpg,17.789185,6.0333805,vehicle,40
000000261471.jpg,6.962097,10.625301,vehicle,40
000000262014.jpg,-9.783751,8.806096,cat,40
000000262187.jpg,6.9414954,-12.096826,airplane,40
000000262492.jpg,3.7732105,-18.214558,airplane,40
000000262505.jpg,17.760305,-13.1580515,vehicle,40
000000262710.jpg,-0.22197343,-3.1635845,vehicle,40
000000263101.jpg,-11.015614,-11.019568,vehicle,40
000000263104.jpg,20.043873,-12.945391,vehicle,40
000000263493.jpg,7.392939,-22.570139,cat,40
000000263603.jpg,-13.504957,13.942853,vehicle,40
000000263612.jpg,-8.090267,-2.319853,dog,40
000000263770.jpg,-7.7937956,-1.2863328,vehicle,40
000000263826.jpg,1.6312633,10.898971,vehicle,40
000000264388.jpg,10.66808,-4.7901096,vehicle,40
000000264599.jpg,-8.669476,5.020572,vehicle,40
000000264787.jpg,-10.491446,-9.678633,cat,40
000000264885.jpg,-11.012632,-3.0392847,cat,40
000000265106.jpg,-3.4555593,-20.11105,airplane,40
000000265454.jpg,16.774946,12.19121,vehicle,40
000000265957.jpg,-2.496063,-4.655796,cat,40
000000266029.jpg,-11.773228,17.374706,cat,40
000000266070.jpg,5.860971,-10.350237,airplane,40
000000266379.jpg,-18.520472,9.994446,dog,40
000000266659.jpg,21.392118,4.53616,airplane,40
000000267372.jpg,-8.023221,0.059909273,vehicle,40
000000267604.jpg,1.7767884,2.6887355,vehicle,40
000000267605.jpg,-13.762582,-10.172373,cat,40
000000268268.jpg,21.689114,0.5718438,vehicle,40
000000268388.jpg,-9.266352,15.389119,cat,40
000000268468.jpg,4.130093,4.1217256,vehicle,40
000000268570.jpg,-15.604793,14.720291,cat,40
000000268643.jpg,6.797012,-24.130709,airplane,40
000000268774.jpg,4.4847674,9.730036,vehicle,40
000000268781.jpg,-13.795418,10.900795,cat,40
000000268921.jpg,-3.9828594,-20.094265,airplane,40
000000268937.jpg,9.419347,4.3233695,dog,40
000000268944.jpg,4.936007,-5.963713,airplane,40
000000269054.jpg,-5.487985,-5.266666,dog,40
000000269088.jpg,16.148481,-5.647629,airplane,40
000000269160.jpg,-1.9167006,-1.8615856,vehicle,40
000000269888.jpg,8.979279,-2.164241,vehicle,40
000000269913.jpg,-1.5787114,14.541066,vehicle,40
000000270034.jpg,-18.036484,17.573465,cat,40
000000270175.jpg,2.475027,16.473408,vehicle,40
000000270583.jpg,15.782084,-11.115485,vehicle,40
000000270906.jpg,3.1957335,-23.33905,airplane,40
000000271002.jpg,-18.427475,8.124959,cat,40
000000271112.jpg,-12.402084,7.923651,dog,40
000000271183.jpg,-5.076108,-10.291867,cat,40
000000271266.jpg,3.258079,-24.5652,airplane,40
000000271357.jpg,-13.640121,2.358272,cat,40
000000271360.jpg,6.2490454,-6.4132032,vehicle,40
000000271401.jpg,6.824658,-23.61549,airplane,40
000000271464.jpg,-0.47945607,-8.392207,vehicle,40
000000271907.jpg,-13.462346,5.2633257,cat,40
000000272173.jpg,-8.357792,0.5865259,airplane,40
000000272430.jpg,-9.730441,21.867579,vehicle,40
000000272736.jpg,-5.331574,-4.089723,airplane,40
000000272901.jpg,15.11407,-5.0738764,vehicle,40
000000273641.jpg,5.747405,2.8240101,vehicle,40
000000274012.jpg,10.252524,0.28788427,vehicle,40
000000274631.jpg,-1.5881635,-19.00308,airplane,40
000000275206.jpg,-3.4342573,0.7188317,vehicle,40
000000275432.jpg,-16.940277,0.8429216,vehicle,40
000000275939.jpg,-7.743385,-8.248726,airplane,40
000000276506.jpg,-17.729464,-3.7951252,vehicle,40
000000276597.jpg,3.8399909,9.224573,vehicle,40
000000276703.jpg,17.396915,-6.482733,vehicle,40
000000276766.jpg,3.0635726,-8.121193,vehicle,40
000000276894.jpg,-13.216284,24.865353,vehicle,40
000000277048.jpg,-11.3176985,4.24768,vehicle,40
000000277094.jpg,1.9828936,5.811434,vehicle,40
000000277403.jpg,6.3268867,-24.553205,airplane,40
000000277932.jpg,12.338361,4.933675,vehicle,40
000000278489.jpg,3.2979038,-9.908254,airplane,40
000000279322.jpg,-12.44333,17.61001,cat,40
000000279530.jpg,4.3550367,-22.232237,dog,40
000000279543.jpg,5.345486,-3.0355647,airplane,40
000000279874.jpg,-9.722167,2.5141685,vehicle,40
000000279899.jpg,-4.5518208,5.236022,cat,40
000000280024.jpg,15.36983,0.3576867,airplane,40
000000280224.jpg,5.116666,-11.673788,vehicle,40
000000280643.jpg,7.301236,-17.966948,airplane,40
000000280995.jpg,11.968579,0.97913235,vehicle,40
000000281103.jpg,1.418707,-20.002607,airplane,40
000000281160.jpg,10.501445,0.5239795,vehicle,40
000000281177.jpg,-9.869128,25.47299,vehicle,40
000000281296.jpg,-13.884825,-1.9588106,cat,40
000000281351.jpg,-17.465282,10.955379,cat,40
000000281997.jpg,-4.8842497,13.151865,airplane,40
000000282002.jpg,-4.036965,16.530973,cat,40
000000282366.jpg,14.897361,-1.8123394,vehicle,40
000000282552.jpg,-17.471052,-2.0305288,vehicle,40
000000282591.jpg,-18.499804,15.703184,cat,40
000000283278.jpg,6.6143775,10.734481,vehicle,40
000000283408.jpg,-2.2891665,8.383797,dog,40
000000283679.jpg,-12.936679,7.232528,vehicle,40
000000283913.jpg,-12.007828,18.897293,vehicle,40
000000283940.jpg,-15.427558,10.490876,dog,40
000000284084.jpg,3.503667,-11.630389,vehicle,40
000000284772.jpg,-0.64156413,-17.472303,dog,40
000000284783.jpg,3.0247855,7.886683,vehicle,40
000000285114.jpg,-1.9348768,-11.928134,airplane,40
000000285131.jpg,1.1383027,2.4515548,vehicle,40
000000285499.jpg,-23.686344,15.470344,airplane,40
000000285733.jpg,9.141609,4.9737554,dog,40
000000285968.jpg,7.603047,-8.734566,cat,40
000000286101.jpg,-4.9576244,-1.6822432,airplane,40
000000286247.jpg,11.086427,-14.556688,airplane,40
000000286336.jpg,5.928375,-4.674026,airplane,40
000000287049.jpg,1.470204,-18.243,airplane,40
000000287210.jpg,5.865245,14.39683,dog,40
000000287422.jpg,-8.585595,2.4058182,dog,40
000000287567.jpg,7.4766593,-20.58346,dog,40
000000287877.jpg,18.909609,-13.072906,vehicle,40
000000288002.jpg,-3.7312608,-20.518389,airplane,40
000000288347.jpg,14.226231,-15.817561,airplane,40
000000288770.jpg,-11.981714,18.079252,cat,40
000000288824.jpg,8.684916,-0.044947542,vehicle,40
000000288880.jpg,3.9190571,8.37901,vehicle,40
000000289740.jpg,-14.897631,10.125735,vehicle,40
000000289807.jpg,5.844145,0.25727898,vehicle,40
000000290578.jpg,-1.7123828,-17.248018,airplane,40
000000290659.jpg,-3.679229,9.253423,dog,40
000000291048.jpg,-4.566824,-0.45521033,vehicle,40
000000291780.jpg,12.881983,3.003261,airplane,40
000000291868.jpg,7.2522297,19.361778,vehicle,40
000000292970.jpg,-18.25526,13.916003,dog,40
000000292973.jpg,0.11451802,-21.4014,airplane,40
000000292977.jpg,-15.853111,-6.9840603,vehicle,40
000000292993.jpg,6.125286,-19.668116,cat,40
000000293276.jpg,-12.036829,-6.944543,cat,40
000000293293.jpg,10.174117,-3.262075,dog,40
000000293785.jpg,-8.707364,3.325838,vehicle,40
000000293909.jpg,-4.710352,0.6451969,vehicle,40
000000294002.jpg,4.841993,-5.658218,vehicle,40
000000294890.jpg,-11.361063,17.348715,cat,40
000000294962.jpg,-3.724441,2.1288443,vehicle,40
000000295329.jpg,5.063845,14.227937,vehicle,40
000000295410.jpg,8.577763,11.647811,vehicle,40
000000295765.jpg,0.7458609,-22.06098,airplane,40
000000296188.jpg,-10.144602,15.945329,cat,40
000000296265.jpg,-12.624198,16.51416,airplane,40
000000296782.jpg,22.48597,1.2541958,vehicle,40
000000297108.jpg,-14.057522,19.07579,dog,40
000000297154.jpg,10.66491,-23.359713,airplane,40
000000297828.jpg,7.540749,-0.3234392,vehicle,40
000000297906.jpg,2.250155,9.591199,vehicle,40
000000298242.jpg,-21.03318,8.455483,airplane,40
000000298299.jpg,-12.0044565,7.6814194,cat,40
000000298479.jpg,-7.2632923,16.973866,cat,40
000000298649.jpg,-1.7937195,12.643843,vehicle,40
000000299103.jpg,-12.514645,-4.1600556,cat,40
000000299647.jpg,-13.414138,9.361999,cat,40
000000299970.jpg,5.2777586,7.380092,vehicle,40
000000300120.jpg,-5.1019816,-10.365384,cat,40
000000300476.jpg,2.595709,-3.5045478,vehicle,40
000000301018.jpg,11.591284,-6.3197265,airplane,40
000000301146.jpg,-8.6052065,12.280671,cat,40
000000301769.jpg,5.06885,8.8916645,vehicle,40
000000301926.jpg,-2.2279866,0.67070585,vehicle,40
000000302241.jpg,17.187181,-14.308447,airplane,40
000000302281.jpg,4.1010485,-8.181825,airplane,40
000000302481.jpg,-15.160713,14.987009,airplane,40
000000302787.jpg,8.633555,11.627843,vehicle,40
000000302886.jpg,-2.0227036,-15.680466,airplane,40
000000302989.jpg,10.483177,-18.1858,airplane,40
000000303651.jpg,-6.561192,-1.2128769,dog,40
000000303723.jpg,-13.678218,17.600176,airplane,40
000000303872.jpg,-6.5938697,-4.670897,vehicle,40
000000304866.jpg,18.872663,-5.770416,airplane,40
000000304876.jpg,6.1188884,-19.980381,airplane,40
000000305101.jpg,6.390304,-2.7770638,vehicle,40
000000305170.jpg,3.1705484,3.1716945,vehicle,40
000000305254.jpg,-0.26298392,8.528348,vehicle,40
000000305278.jpg,-12.593559,-2.109442,dog,40
000000305283.jpg,-10.163969,4.459355,dog,40
000000305569.jpg,-1.4141102,-19.341236,airplane,40
000000305954.jpg,-5.185433,11.848514,airplane,40
000000306161.jpg,-14.422045,14.031417,vehicle,40
000000306173.jpg,-6.0045485,-14.253794,cat,40
000000306395.jpg,-3.6113808,-8.77531,dog,40
000000306451.jpg,11.047973,6.031284,vehicle,40
000000306554.jpg,-17.36719,7.37251,cat,40
000000306855.jpg,10.821211,-3.374567,cat,40
000000306949.jpg,-10.869564,17.02944,cat,40
000000307061.jpg,-13.101941,11.362474,dog,40
000000308100.jpg,16.86303,-2.6465087,vehicle,40
000000308548.jpg,17.234438,1.7404393,vehicle,40
000000308549.jpg,-4.045744,13.945915,cat,40
000000308798.jpg,-4.3007474,12.906623,cat,40
000000308974.jpg,-2.265575,-20.68058,airplane,40
000000309237.jpg,-12.960659,9.113628,dog,40
000000309526.jpg,-10.811446,-4.1950536,dog,40
000000309531.jpg,-4.898687,9.582556,airplane,40
000000309568.jpg,-6.571533,-6.944765,cat,40
000000309615.jpg,20.481382,-11.004075,vehicle,40
000000309836.jpg,6.9665785,-23.007402,airplane,40
000000309859.jpg,-14.402439,20.55694,vehicle,40
000000309968.jpg,-7.9361415,12.585499,dog,40
000000310851.jpg,6.634263,7.098133,vehicle,40
000000310926.jpg,13.243426,4.6963625,vehicle,40
000000310958.jpg,-4.85271,8.381238,cat,40
000000310989.jpg,-1.8615103,-3.673971,airplane,40
000000311067.jpg,7.374886,-17.532015,airplane,40
000000311471.jpg,17.494093,0.11878964,vehicle,40
000000311619.jpg,11.005655,-7.712711,airplane,40
000000311641.jpg,-5.3426065,-14.823731,airplane,40
000000311683.jpg,-7.5529623,-10.940543,dog,40
000000311965.jpg,18.882504,2.2111802,cat,40
000000312550.jpg,-6.809506,-10.045812,cat,40
000000313280.jpg,-2.960306,0.5724441,vehicle,40
000000314126.jpg,6.84455,0.55185556,vehicle,40
000000314140.jpg,-5.698978,8.217697,dog,40
000000314408.jpg,6.4470196,-16.845074,airplane,40
000000314537.jpg,-18.235132,6.3867817,cat,40
000000314538.jpg,-4.25131,-6.577266,vehicle,40
000000314751.jpg,-12.4896,6.8227763,cat,40
000000315065.jpg,-13.18478,21.364302,airplane,40
000000315073.jpg,-5.81676,9.985865,cat,40
000000315322.jpg,9.102528,0.5256976,vehicle,40
000000315621.jpg,6.658225,10.809425,vehicle,40
000000315769.jpg,18.672333,-7.6520157,vehicle,40
000000316152.jpg,3.850945,-3.0329025,vehicle,40
000000316474.jpg,16.200287,-3.705124,airplane,40
000000316563.jpg,12.525571,-21.1819,dog,40
000000316649.jpg,9.339553,-14.7079525,airplane,40
000000317173.jpg,-16.08972,17.80122,cat,40
000000317460.jpg,13.6865835,-2.2601688,vehicle,40
000000317480.jpg,21.05095,-12.6310215,cat,40
000000317768.jpg,-9.672024,14.891775,vehicle,40
000000317781.jpg,-6.207726,3.465243,dog,40
000000318328.jpg,10.925583,6.5750976,cat,40
000000318467.jpg,5.7072463,-23.723154,dog,40
000000319005.jpg,-4.3561406,4.785985,vehicle,40
000000319053.jpg,-11.182518,3.7685926,vehicle,40
000000319062.jpg,-3.4104695,-12.951481,dog,40
000000319227.jpg,20.033327,-2.0644574,vehicle,40
000000319260.jpg,12.664709,-3.5002563,airplane,40
000000319354.jpg,9.878896,-19.218203,vehicle,40
000000320078.jpg,-13.130514,16.810217,dog,40
000000320117.jpg,14.529311,-2.9241972,vehicle,40
000000320171.jpg,-13.081373,24.97463,vehicle,40
000000320600.jpg,-1.3655853,17.361595,cat,40
000000320926.jpg,5.1020484,-0.36386114,vehicle,40
000000321577.jpg,6.1248403,-12.222881,airplane,40
000000321679.jpg,2.300918,7.7374277,vehicle,40
000000321711.jpg,6.93679,-12.901684,vehicle,40
000000321861.jpg,-16.281967,22.239393,cat,40
000000321886.jpg,14.725918,7.2587023,vehicle,40
000000322143.jpg,10.848638,-8.710685,vehicle,40
000000322870.jpg,-15.531293,21.141935,dog,40
000000323162.jpg,-14.523545,13.264108,cat,40
000000323164.jpg,-8.87768,13.882148,dog,40
000000323528.jpg,19.328259,-10.776457,vehicle,40
000000323737.jpg,9.120484,-0.3252671,vehicle,40
000000323868.jpg,-0.74697715,-18.58032,airplane,40
000000323950.jpg,16.764359,-5.9822865,airplane,40
000000324778.jpg,-16.953747,11.389409,airplane,40
000000324958.jpg,12.110916,10.353279,vehicle,40
000000325220.jpg,-11.783686,21.054909,vehicle,40
000000325221.jpg,-14.151658,-9.655113,dog,40
000000325366.jpg,-7.848453,2.6599865,vehicle,40
000000325646.jpg,3.3582807,-17.605793,airplane,40
000000325786.jpg,13.986958,-15.174968,airplane,40
000000326077.jpg,15.103709,5.535073,vehicle,40
000000326224.jpg,-3.3090925,-6.1966934,dog,40
000000326639.jpg,-0.94790006,-6.426236,vehicle,40
000000327146.jpg,-13.374551,18.169882,cat,40
000000327186.jpg,2.1861455,-19.089218,airplane,40
000000327281.jpg,10.448851,4.4147034,vehicle,40
000000327539.jpg,-4.524826,8.448811,airplane,40
000000327895.jpg,-10.980214,11.055927,vehicle,40
000000328069.jpg,-15.5869255,7.2067103,cat,40
000000328088.jpg,10.918278,9.407531,vehicle,40
000000328119.jpg,-1.1596574,9.188507,vehicle,40
000000328487.jpg,19.33861,-1.6333745,vehicle,40
000000328760.jpg,-9.730312,-5.4947534,dog,40
000000329001.jpg,-7.762358,2.5461657,dog,40
000000329012.jpg,-17.08008,9.63209,dog,40
000000329084.jpg,5.587654,-6.6049204,vehicle,40
000000329097.jpg,7.1227355,-25.047632,airplane,40
000000329147.jpg,-6.7787495,-4.3426943,vehicle,40
000000329602.jpg,-8.277751,10.559136,cat,40
000000329641.jpg,-21.911476,11.150579,cat,40
000000329766.jpg,12.053805,-12.8865795,vehicle,40
000000329900.jpg,12.111216,7.3910537,vehicle,40
000000330028.jpg,-6.114235,-7.971706,dog,40
000000330426.jpg,0.12794739,-0.3941092,vehicle,40
000000330919.jpg,13.126865,-3.4416287,airplane,40
000000331093.jpg,-6.4513035,-0.5857204,vehicle,40
000000331379.jpg,0.9545472,-7.651105,vehicle,40
000000331405.jpg,13.647613,-18.21751,airplane,40
000000331772.jpg,7.7209783,-23.078756,airplane,40
000000332271.jpg,17.73806,-1.3693966,vehicle,40
000000332362.jpg,2.1726797,6.7029796,vehicle,40
000000332439.jpg,-13.535566,16.601624,cat,40
000000332485.jpg,-16.178272,15.1926985,cat,40
000000332722.jpg,-15.1960535,20.583208,dog,40
000000333083.jpg,-8.674228,3.9798074,vehicle,40
000000333291.jpg,-20.115948,2.509603,cat,40
000000333363.jpg,10.907711,-10.3610325,airplane,40
000000333365.jpg,5.9892755,-14.975185,airplane,40
000000333371.jpg,7.2579346,-21.14716,airplane,40
000000333443.jpg,-14.352908,7.2447715,cat,40
000000333463.jpg,-7.448921,2.7135944,vehicle,40
000000333746.jpg,17.266397,-8.555575,vehicle,40
000000333894.jpg,-11.038029,-6.327613,airplane,40
000000335009.jpg,-12.163008,23.205948,dog,40
000000335119.jpg,0.27727267,-1.02079,vehicle,40
000000335336.jpg,-8.45076,13.677688,vehicle,40
000000335486.jpg,11.5033655,-14.052246,vehicle,40
000000336058.jpg,-12.800037,3.2831926,vehicle,40
000000336804.jpg,-9.73843,16.447754,dog,40
000000337013.jpg,5.391159,-21.85099,airplane,40
000000337180.jpg,-11.891996,0.5782567,cat,40
000000337275.jpg,9.72476,-8.185171,cat,40
000000337796.jpg,-8.296561,-18.591742,vehicle,40
000000338833.jpg,-12.791607,19.862564,vehicle,40
000000338882.jpg,-4.2432594,-5.9415445,cat,40
000000338994.jpg,-5.441919,24.53374,vehicle,40
000000339244.jpg,-11.852311,10.11767,dog,40
000000339344.jpg,-8.575553,-3.9885736,vehicle,40
000000339536.jpg,-2.419554,11.77167,vehicle,40
000000339852.jpg,1.578681,-6.348384,dog,40
000000340096.jpg,-18.131145,19.520887,vehicle,40
000000340276.jpg,-7.207179,7.952834,dog,40
000000340343.jpg,2.7446434,-5.6502213,dog,40
000000340398.jpg,14.450658,-13.384722,airplane,40
000000342085.jpg,-16.23576,16.698523,cat,40
000000343319.jpg,-0.011621533,17.717405,vehicle,40
000000343322.jpg,19.54987,4.724935,vehicle,40
000000343401.jpg,-1.8542391,-6.566039,dog,40
000000343552.jpg,-16.118822,14.709732,cat,40
000000343905.jpg,1.3108573,-22.989304,airplane,40
000000343963.jpg,22.260468,-14.063254,vehicle,40
000000344597.jpg,-16.828674,12.9986,dog,40
000000344702.jpg,-16.664192,-10.558105,vehicle,40
000000344989.jpg,4.388043,-1.3804082,vehicle,40
000000345329.jpg,5.839735,-21.38286,airplane,40
000000345625.jpg,22.957474,-4.4342637,vehicle,40
000000345848.jpg,6.6129584,8.0987625,vehicle,40
000000346026.jpg,-10.709507,7.1327906,vehicle,40
000000346158.jpg,20.764488,-3.579712,dog,40
000000346482.jpg,13.307728,-18.369503,airplane,40
000000346544.jpg,3.0300531,-18.525997,vehicle,40
000000346716.jpg,18.574577,-3.9457905,vehicle,40
000000346904.jpg,11.684174,-0.80655575,vehicle,40
000000347135.jpg,20.591684,1.4146281,vehicle,40
000000347652.jpg,-1.4762216,-17.043825,airplane,40
000000347728.jpg,3.6643283,10.084301,vehicle,40
000000348046.jpg,-5.4705315,14.331945,cat,40
000000348290.jpg,-12.689517,18.162252,cat,40
000000348400.jpg,1.9041091,6.2422643,vehicle,40
000000348451.jpg,-0.33194798,-19.04198,airplane,40
000000348715.jpg,10.015908,-1.2995416,airplane,40
000000349459.jpg,12.506244,-19.270697,airplane,40
000000349475.jpg,16.44543,-9.881079,airplane,40
000000349573.jpg,-6.5219164,10.31569,cat,40
000000349777.jpg,11.572127,-7.9372706,cat,40
000000349809.jpg,11.210248,2.1270416,cat,40
000000349931.jpg,13.476864,9.281811,vehicle,40
000000350073.jpg,10.84342,-14.640236,airplane,40
000000350987.jpg,2.089532,-13.725085,airplane,40
000000351191.jpg,5.455923,12.697091,vehicle,40
000000351287.jpg,-12.245377,-7.1470103,dog,40
000000351352.jpg,-0.6829632,-21.766897,airplane,40
000000351840.jpg,13.325851,3.365129,vehicle,40
000000352107.jpg,9.092301,-5.064527,vehicle,40
000000352196.jpg,4.383803,-10.690352,cat,40
000000352264.jpg,-1.954835,-11.225312,airplane,40
000000352407.jpg,17.440014,-5.09911,vehicle,40
000000352601.jpg,-2.045102,-2.5911543,vehicle,40
000000352612.jpg,-15.94603,19.675346,airplane,40
000000352938.jpg,18.290848,-6.3652544,vehicle,40
000000352965.jpg,-11.682452,1.3705649,dog,40
000000353400.jpg,6.7354717,-10.495727,airplane,40
000000353933.jpg,2.8781075,10.279984,vehicle,40
000000354205.jpg,14.165964,-10.542271,airplane,40
000000354493.jpg,-19.098858,17.695282,cat,40
000000354537.jpg,11.1884575,13.844861,vehicle,40
000000354544.jpg,-19.811253,18.801508,cat,40
000000354604.jpg,-14.303739,8.466511,airplane,40
000000354821.jpg,20.590654,-9.934073,vehicle,40
000000355057.jpg,4.753952,-12.025184,airplane,40
000000355968.jpg,11.641082,-4.195655,airplane,40
000000356323.jpg,-5.986313,-3.8115752,dog,40
000000356362.jpg,12.306665,-9.796181,airplane,40
000000357542.jpg,6.0091114,-25.368185,dog,40
000000357829.jpg,8.13407,-22.618998,airplane,40
000000357944.jpg,18.309708,-10.814387,vehicle,40
000000357976.jpg,-1.1596915,13.007701,vehicle,40
000000358200.jpg,12.74243,-17.452866,airplane,40
000000358301.jpg,4.9537845,-18.539516,vehicle,40
000000358781.jpg,18.580675,-7.677424,vehicle,40
000000358976.jpg,-17.126392,10.607627,cat,40
000000359695.jpg,3.4517634,11.83598,vehicle,40
000000359860.jpg,-19.07079,1.3309441,airplane,40
000000359908.jpg,-10.4755335,14.932719,cat,40
000000360262.jpg,-1.7220562,-19.029806,airplane,40
000000360374.jpg,0.57369065,9.595456,vehicle,40
000000360869.jpg,7.2039666,-3.8182817,vehicle,40
000000361339.jpg,-18.539919,11.875313,dog,40
000000361370.jpg,5.77089,-21.21144,airplane,40
000000362130.jpg,7.3930073,-19.098486,airplane,40
000000362213.jpg,-12.286395,10.704075,vehicle,40
000000362289.jpg,10.319773,-4.945745,cat,40
000000363205.jpg,7.2960076,-4.408926,airplane,40
000000363607.jpg,-11.423465,12.617625,vehicle,40
000000364010.jpg,-12.677216,10.505037,dog,40
000000364145.jpg,13.285895,-9.539856,airplane,40
000000364312.jpg,0.8570908,-8.873553,vehicle,40
000000364476.jpg,6.248171,-7.746579,vehicle,40
000000364566.jpg,-3.3253617,2.804326,cat,40
000000365437.jpg,-12.823264,22.00664,vehicle,40
000000365611.jpg,-15.546647,-2.0999155,vehicle,40
000000366484.jpg,-14.8075485,19.43608,dog,40
000000366485.jpg,16.278076,-9.013204,vehicle,40
000000367111.jpg,13.996284,-8.138674,airplane,40
000000367409.jpg,20.321127,3.0349274,vehicle,40
000000367434.jpg,-15.799292,21.633524,airplane,40
000000367462.jpg,-0.9726552,-12.309609,airplane,40
000000367491.jpg,-5.1301966,6.983424,cat,40
000000367747.jpg,15.34734,3.748865,vehicle,40
000000367758.jpg,-13.331814,16.974556,dog,40
000000367917.jpg,-10.167183,-3.8028986,dog,40
000000368014.jpg,-0.5097963,-14.600466,airplane,40
000000368479.jpg,12.643781,-8.87703,airplane,40
000000368541.jpg,4.436036,-14.60407,airplane,40
000000368648.jpg,16.925146,-3.6929772,vehicle,40
000000369299.jpg,-10.842359,5.9904776,vehicle,40
000000369341.jpg,-10.192391,-3.1289113,cat,40
000000369521.jpg,-12.725204,2.4636955,dog,40
000000369689.jpg,5.8524837,-13.377308,vehicle,40
000000369878.jpg,-19.74744,11.950351,vehicle,40
000000370210.jpg,12.711477,8.438428,dog,40
000000370363.jpg,6.3849726,-24.921778,airplane,40
000000370423.jpg,1.1891521,7.3988786,cat,40
000000370426.jpg,-9.715234,5.203118,vehicle,40
000000370503.jpg,-11.373091,15.032921,vehicle,40
000000370550.jpg,0.011555625,-21.812649,airplane,40
000000370718.jpg,13.040115,13.236361,vehicle,40
000000370765.jpg,-16.409645,8.102629,dog,40
000000371091.jpg,0.34589598,-22.243158,airplane,40
000000371382.jpg,5.24405,6.7275476,vehicle,40
000000371438.jpg,6.5527706,-23.446577,airplane,40
000000371588.jpg,5.0911293,-22.214128,airplane,40
000000371701.jpg,-10.472041,18.10856,vehicle,40
000000371773.jpg,-10.724652,-4.9351707,cat,40
000000371890.jpg,-12.302245,4.3942437,dog,40
000000371973.jpg,12.011756,-10.037172,airplane,40
000000372029.jpg,-8.799164,-8.6676235,dog,40
000000372615.jpg,2.7974741,-3.8248084,vehicle,40
000000372620.jpg,-17.689787,21.3909,vehicle,40
000000372874.jpg,-12.431373,5.7289143,dog,40
000000373396.jpg,-13.777509,3.212177,dog,40
000000373731.jpg,15.911053,2.007797,vehicle,40
000000373846.jpg,2.660404,-10.79069,airplane,40
000000374302.jpg,16.52452,3.652414,vehicle,40
000000374375.jpg,4.947306,-10.993806,dog,40
000000374490.jpg,-9.31209,16.936665,vehicle,40
000000374502.jpg,15.85803,-15.575577,airplane,40
000000374818.jpg,-11.6761875,6.397579,airplane,40
000000375296.jpg,-20.323725,8.644128,dog,40
000000375455.jpg,10.903197,-12.659416,airplane,40
000000375680.jpg,17.643723,-1.035926,vehicle,40
000000376029.jpg,-11.825771,13.5539465,dog,40
000000376128.jpg,13.365774,-12.865079,airplane,40
000000376283.jpg,-8.226454,0.39848042,vehicle,40
000000376595.jpg,8.495534,1.5261953,cat,40
000000376668.jpg,17.61916,7.2164664,vehicle,40
000000376793.jpg,-0.59052986,1.0187707,vehicle,40
000000377115.jpg,6.1085196,-6.913245,airplane,40
000000377226.jpg,3.144166,-1.2462287,vehicle,40
000000377278.jpg,-7.3998766,-5.7351933,dog,40
000000377366.jpg,-6.4611645,6.9923615,dog,40
000000377493.jpg,-1.1430291,-17.944935,airplane,40
000000377592.jpg,-12.280556,6.738922,vehicle,40
000000378268.jpg,-15.87302,-4.825337,airplane,40
000000378711.jpg,-9.151325,2.1416264,vehicle,40
000000378865.jpg,-2.1858873,-11.283757,vehicle,40
000000378906.jpg,6.1184945,13.268209,vehicle,40
000000379086.jpg,-4.9855103,12.829619,vehicle,40
000000379165.jpg,-17.110575,12.702436,cat,40
000000379448.jpg,-16.112892,12.745262,vehicle,40
000000379605.jpg,4.9542327,-2.4540331,airplane,40
000000379612.jpg,2.2538092,-8.819785,airplane,40
000000379711.jpg,-10.158274,20.848236,vehicle,40
000000379749.jpg,7.65768,-4.6372585,airplane,40
000000379799.jpg,-19.09354,13.2577305,cat,40
000000380096.jpg,10.679573,-0.171773,vehicle,40
000000380117.jpg,-4.0285654,8.859153,cat,40
000000380252.jpg,-10.931263,-7.584171,dog,40
000000380525.jpg,-12.720947,-0.515638,cat,40
000000380665.jpg,5.9095764,-4.1559815,vehicle,40
000000381274.jpg,0.4024174,-21.318893,airplane,40
000000381433.jpg,8.420599,-0.6107133,vehicle,40
000000382607.jpg,15.167862,-13.4884615,airplane,40
000000382689.jpg,11.567683,-14.465434,airplane,40
